ID,date,yield,conductivity,bacteria,gram,type,rum_index_seconds,water_intake_liter,Event
9383,2024-01-12,32.2,8.6,CON,P,C,24579.083333333332,0.0,[]
9404,2024-01-12,44.3,10.3,BN,.,.,34118.875,8.35,[]
9439,2024-01-12,40.3,9.2,Coryne,P,C,36292.25,0.0,[]
9448,2024-01-12,38.4,9.1,SA,P,C,27021.666666666668,0.0,[]
9559,2024-01-12,30.5,8.5,MBG,P,E,26138.125,19.47,[]
50010,2024-01-12,38.6,10.4,CON,P,E,28215.166666666668,0.0,[]
50011,2024-01-12,44.0,9.8,Bacillus,P,E,30077.833333333332,15.93,[]
50041,2024-01-12,57.9,9.4,Brachybact,P,E,32646.083333333332,0.0,[]
50129,2024-01-12,37.2,9.2,SC,P,E,29133.958333333332,11.45,[]
50218,2024-01-12,39.5,10.3,Enterococc,P,E,29743.541666666668,62.95,[]
445,2024-01-13,50.9,10.3,Staph,P,E,26633.708333333332,0.0,[]
800,2024-01-13,54.3,10.3,SC,P,E,29283.041666666668,0.0,[]
1012,2024-01-13,51.1,10.4,CON,P,C,32082.375,0.0,[]
1026,2024-01-13,23.4,9.9,MBG,P,C,25845.458333333332,8.47,[]
1174,2024-01-13,31.3,8.3,Bacillus,P,E,28798.375,15.31,[]
1561,2024-01-13,36.3,9.0,CON,P,C,33457.5,25.04,[]
1583,2024-01-13,38.1,8.8,SA,P,C,29155.75,56.81,[]
1606,2024-01-13,23.3,11.3,MBG,P,C,,,[]
1632,2024-01-13,52.6,9.1,MBG,P,C,27594.5,17.7,[]
1660,2024-01-13,,9.7,Staph,P,E,20824.708333333332,16.53,[]
1680,2024-01-13,62.1,9.4,MBG,P,E,24108.208333333332,31.38,[]
1885,2024-01-16,52.0,9.7,MBG,P,C,23924.958333333332,0.0,[]
1896,2024-01-16,54.1,8.8,CON,P,C,27939.833333333332,53.09,[]
1906,2024-01-13,,,MBG,.,.,25535.958333333332,42.980000000000004,[]
1927,2024-01-18,,,BN,.,.,29790.208333333332,13.54,[]
1928,2024-01-13,28.6,9.2,CON,P,C,33230.208333333336,17.33,[]
2649,2024-01-13,22.7,9.4,CON,P,C,33883.0,0.0,[]
3572,2024-01-13,70.3,9.5,MBG,P,C,34713.916666666664,28.08,[]
4143,2024-01-13,54.7,9.0,MBG,P,C,34995.541666666664,0.0,[]
4146,2024-01-15,77.2,8.7,Coryne,.,.,33483.458333333336,0.0,[]
4238,2024-01-13,31.5,9.8,CON,P,C,25561.375,0.0,[]
4281,2024-01-13,46.7,9.0,MBG,P,C,34649.75,15.57,[]
4668,2024-01-13,61.2,9.3,CON,P,C,34435.25,56.89,[]
4673,2024-01-13,41.4,9.2,CON,P,C,29140.208333333332,38.07,[]
4749,2024-01-13,36.0,8.9,MBG,P,E,29968.0,18.96,[]
4986,2024-01-13,17.8,10.3,MBG,P,C,31425.75,25.68,[]
5088,2024-01-13,56.4,8.8,MBG,P,C,34777.416666666664,49.33,[]
5102,2024-01-13,24.1,10.0,MBG,P,C,30739.833333333332,0.0,[]
5159,2024-01-13,38.7,9.1,SA,P,C,27138.958333333332,0.0,[]
5184,2024-01-13,49.5,9.5,SA,P,C,35752.291666666664,0.0,[]
5296,2024-01-13,48.5,10.1,SA,P,C,31708.583333333332,34.4,[]
5338,2024-01-13,47.4,10.0,MBG,P,C,,,[]
5510,2024-01-13,29.7,11.4,MBG,P,C,29714.833333333332,0.0,[]
5511,2024-01-13,44.0,9.6,SC,P,E,33231.25,21.51,[]
5657,2024-01-13,46.6,9.3,MBG,P,C,30036.833333333332,0.0,[]
5700,2024-01-13,58.5,9.8,MBG,P,C,34877.291666666664,34.96,[]
5737,2024-01-13,64.8,9.7,MBG,P,C,29037.166666666668,30.959999999999997,[]
5752,2024-01-13,53.8,9.6,CON,P,C,36697.583333333336,0.0,[]
5824,2024-01-13,13.5,9.3,BN,.,.,30186.375,11.13,[]
5928,2024-01-13,21.3,9.0,CON,P,C,26979.25,0.0,[]
5972,2024-01-13,48.5,11.4,LG,P,E,28670.791666666668,56.33,[]
6012,2024-01-13,42.5,9.2,SA,P,C,27248.333333333332,18.86,[]
6061,2024-01-13,38.0,8.8,SA,P,C,32926.333333333336,24.17,[]
6070,2024-01-13,66.6,9.5,MBG,P,E,38024.041666666664,30.330000000000002,[]
6116,2024-01-13,66.8,9.9,Bacillus,P,E,34701.375,41.19,[]
6127,2024-01-13,29.3,8.6,BN,.,.,30130.625,0.0,[]
6175,2024-01-19,54.0,8.6,MBG,P,C,29124.5,35.870000000000005,[]
6194,2024-01-13,46.4,8.6,SA,P,C,28860.166666666668,0.0,[]
6215,2024-01-13,44.2,10.0,SD,P,E,34107.916666666664,24.49,[]
6217,2024-01-13,38.6,9.0,BN,.,.,25406.958333333332,19.9,[]
6315,2024-01-13,30.5,10.0,SC,P,E,30911.333333333332,19.8,[]
6333,2024-01-13,41.3,9.9,BN,.,.,33534.75,34.349999999999994,[]
6358,2024-01-13,49.4,10.2,SA,P,C,,,[]
6384,2024-01-13,18.9,9.4,BN,.,.,28738.958333333332,23.49,[]
6405,2024-01-13,25.8,9.5,CON,P,C,32876.875,19.1,[]
6498,2024-01-13,38.8,9.8,MBG,P,C,27270.25,0.0,[]
6523,2024-01-13,22.4,10.0,Staph,P,E,32376.458333333332,0.0,[]
6755,2024-01-13,38.2,9.9,MBG,P,C,29044.458333333332,18.08,[]
6756,2024-01-13,32.9,8.6,CON,P,C,29652.041666666668,23.51,[]
6807,2024-01-13,50.1,9.5,SA,P,C,31871.833333333332,0.0,[]
6818,2024-01-13,30.2,8.9,MBG,P,C,,,[]
6859,2024-01-13,41.7,10.1,SA,P,C,32024.541666666668,42.67,[]
6953,2024-01-13,27.2,9.4,MBG,P,E,28092.958333333332,20.55,[]
6963,2024-01-19,28.0,9.4,MBG,P,C,30711.083333333332,16.64,[]
6993,2024-01-13,32.5,9.7,SA,P,C,28296.708333333332,40.89,[]
7042,2024-01-13,46.2,9.5,MBG,P,E,29043.5,11.34,[]
7062,2024-01-13,27.6,9.7,Strep,P,E,29435.5,0.0,[]
7088,2024-01-13,21.1,9.8,SD,P,E,27429.666666666668,33.58,[]
7208,2024-01-13,24.5,9.6,BN,.,.,24703.583333333332,0.0,[]
7279,2024-01-13,14.0,10.3,SA,P,C,31033.25,18.84,[]
7318,2024-01-13,43.2,9.5,MBG,P,C,31513.416666666668,19.91,[]
7367,2024-01-13,32.2,9.0,MBG,P,C,26139.083333333332,13.04,[]
7470,2024-01-13,33.9,8.5,Coryne,P,E,30598.083333333332,0.0,[]
7499,2024-01-13,,,MBG,P,C,30267.541666666668,20.99,[]
7514,2024-01-13,53.0,9.6,CON,P,C,28565.833333333332,23.2,[]
7515,2024-01-13,23.3,9.2,MBG,P,C,25889.083333333332,50.86,[]
7516,2024-01-13,44.3,9.3,BN,.,.,32342.666666666668,21.64,[]
7555,2024-01-13,42.4,9.1,MBG,P,C,29897.875,0.0,[]
7584,2024-01-13,22.7,9.2,Bacillus,P,E,36311.25,44.120000000000005,[]
7588,2024-01-13,41.1,10.1,BN,.,.,27513.416666666668,47.690000000000005,[]
7640,2024-01-13,36.1,8.8,MBG,P,C,28302.625,0.0,[]
7739,2024-01-13,29.2,8.5,MBG,P,C,26353.916666666668,0.0,[]
7745,2024-01-13,41.7,10.1,SA,P,C,37060.333333333336,38.47,[]
7756,2024-01-13,33.6,11.2,SD,P,E,29338.666666666668,28.22,[]
7757,2024-01-13,27.1,8.7,SA,P,C,26984.208333333332,19.98,[]
7790,2024-01-13,37.4,8.6,BN,.,.,34725.5,9.73,[]
7793,2024-01-13,38.3,8.6,SA,P,C,27769.833333333332,0.0,[]
7799,2024-01-13,24.1,9.2,MBG,P,C,27599.166666666668,0.0,[]
7810,2024-01-13,31.8,8.1,MBG,P,C,34489.041666666664,0.0,[]
7823,2024-01-13,35.7,9.5,MBG,P,C,32057.791666666668,19.38,[]
7847,2024-01-13,20.6,9.9,SA,P,C,30246.875,0.0,[]
7877,2024-01-13,32.1,9.7,MBG,P,C,34337.541666666664,0.0,[]
7878,2024-01-13,42.1,9.8,CON,P,C,31403.5,45.269999999999996,[]
7921,2024-01-13,32.0,9.1,ML,P,E,32363.625,0.0,[]
8005,2024-01-13,21.0,9.0,BN,.,.,24734.75,0.0,[]
8069,2024-01-16,64.1,8.6,LG,P,E,30625.666666666668,18.01,[]
8436,2024-01-13,23.8,8.9,MBG,P,E,32014.666666666668,0.0,[]
8450,2024-01-13,39.7,9.7,Staph,P,E,30308.541666666668,34.75,[]
8546,2024-01-13,12.3,11.3,Coryne,P,C,20133.708333333332,0.0,[]
8577,2024-01-13,39.9,9.8,CON,P,C,32636.0,0.0,[]
8583,2024-01-13,24.9,10.1,ML,P,E,35395.833333333336,51.44,[]
9228,2024-01-13,36.6,10.1,SC,P,E,25832.958333333332,19.21,[]
9383,2024-01-13,17.3,8.5,CON,P,C,23448.0,23.4,[]
9404,2024-01-13,38.3,10.3,BN,.,.,33429.416666666664,19.48,[]
9439,2024-01-13,33.8,9.1,Coryne,P,C,35163.666666666664,0.0,[]
9448,2024-01-13,16.1,8.9,SA,P,C,29433.541666666668,13.23,[]
9559,2024-01-13,31.9,8.5,MBG,P,E,31262.208333333332,19.15,[]
50010,2024-01-13,36.4,10.5,CON,P,E,28532.0,21.07,[]
50011,2024-01-13,42.8,9.8,Bacillus,P,E,27585.166666666668,27.66,[]
50041,2024-01-13,47.7,9.4,Brachybact,P,E,34570.041666666664,26.73,[]
50129,2024-01-13,31.9,9.3,SC,P,E,24190.583333333332,0.0,[]
50218,2024-01-13,37.6,10.4,Enterococc,P,E,32408.75,0.0,[]
445,2024-01-14,58.6,10.2,Staph,P,E,25453.708333333332,10.3,[]
800,2024-01-14,59.5,10.3,SC,P,E,28053.083333333332,0.0,[]
1012,2024-01-14,50.9,10.3,CON,P,C,32114.0,0.0,[]
1026,2024-01-14,25.2,9.9,MBG,P,C,23934.083333333332,12.91,[]
1174,2024-01-14,35.0,8.3,Bacillus,P,E,24880.833333333332,31.189999999999998,[]
1561,2024-01-14,72.5,9.0,CON,P,C,29739.708333333332,24.01,[]
1583,2024-01-14,42.1,8.9,SA,P,C,27538.708333333332,60.879999999999995,[]
1606,2024-01-14,27.9,11.3,MBG,P,C,,,[]
1632,2024-01-14,57.5,9.0,MBG,P,C,23430.583333333332,0.0,[]
1660,2024-01-14,47.4,9.7,Staph,P,E,28890.083333333332,0.0,[]
1680,2024-01-14,62.2,9.3,MBG,P,E,24853.0,17.98,[]
1885,2024-01-17,40.8,9.7,MBG,P,C,28691.708333333332,15.86,[]
1896,2024-01-17,48.5,8.7,CON,P,C,27147.166666666668,0.0,[]
1906,2024-01-14,,,MBG,.,.,23953.5,52.41,[]
1927,2024-01-19,,,BN,.,.,28828.791666666668,28.810000000000002,[]
1928,2024-01-14,68.2,9.2,CON,P,C,26807.166666666668,58.8,[]
2649,2024-01-14,19.8,9.4,CON,P,C,32976.0,29.619999999999997,[]
3572,2024-01-14,,9.4,MBG,P,C,31738.833333333332,0.0,[]
4143,2024-01-14,51.3,8.9,MBG,P,C,32114.125,0.0,[]
4146,2024-01-16,53.4,8.6,Coryne,.,.,31675.083333333332,29.68,[]
4238,2024-01-14,35.6,9.8,CON,P,C,31260.666666666668,0.0,[]
4281,2024-01-14,57.5,9.0,MBG,P,C,31798.708333333332,20.72,[]
4668,2024-01-14,59.3,9.3,CON,P,C,32083.708333333332,19.67,[]
4673,2024-01-14,48.5,9.2,CON,P,C,36401.791666666664,24.7,[]
4749,2024-01-14,37.6,9.0,MBG,P,E,32449.583333333332,0.0,[]
4986,2024-01-14,41.6,10.4,MBG,P,C,32892.958333333336,0.0,[]
5088,2024-01-14,56.7,8.7,MBG,P,C,32269.666666666668,74.06,[]
5102,2024-01-14,47.9,10.1,MBG,P,C,28139.25,43.42,[]
5159,2024-01-14,40.8,9.1,SA,P,C,27095.333333333332,0.0,[]
5184,2024-01-14,56.2,9.5,SA,P,C,34098.5,0.0,[]
5296,2024-01-14,55.4,10.1,SA,P,C,35072.708333333336,49.89,[]
5338,2024-01-14,41.8,9.9,MBG,P,C,,,[]
5510,2024-01-14,33.4,11.5,MBG,P,C,34376.458333333336,0.0,[]
5511,2024-01-14,50.8,9.6,SC,P,E,32290.375,0.0,[]
5657,2024-01-14,26.4,9.3,MBG,P,C,30764.541666666668,23.23,[]
5700,2024-01-14,63.4,9.8,MBG,P,C,33085.916666666664,25.89,[]
5737,2024-01-14,18.3,9.6,MBG,P,C,26908.375,0.0,[]
5752,2024-01-14,54.0,9.6,CON,P,C,30897.083333333332,20.49,[]
5824,2024-01-14,,9.2,BN,.,.,28466.208333333332,31.669999999999998,[]
5928,2024-01-14,45.1,9.1,CON,P,C,26581.083333333332,16.62,[]
5972,2024-01-14,54.0,11.2,LG,P,E,27680.666666666668,20.22,[]
6012,2024-01-14,21.3,9.2,SA,P,C,28053.875,14.29,[]
6061,2024-01-14,41.4,8.9,SA,P,C,19009.458333333332,38.08,['OPEN']
6070,2024-01-14,64.0,9.5,MBG,P,E,33600.5,0.0,[]
6116,2024-01-14,39.8,10.0,Bacillus,P,E,36299.5,0.0,[]
6127,2024-01-14,31.3,8.6,BN,.,.,30437.625,0.0,[]
6175,2024-01-20,55.9,8.6,MBG,P,C,30598.25,0.0,[]
6194,2024-01-14,45.8,8.7,SA,P,C,27959.625,0.0,[]
6215,2024-01-14,18.2,10.0,SD,P,E,33615.291666666664,22.5,[]
6217,2024-01-14,43.1,9.1,BN,.,.,30089.5,67.58,[]
6315,2024-01-14,34.4,9.9,SC,P,E,27809.333333333332,0.0,[]
6333,2024-01-14,45.9,9.8,BN,.,.,32899.958333333336,21.86,[]
6358,2024-01-14,55.9,10.3,SA,P,C,,,[]
6384,2024-01-14,22.4,9.5,BN,.,.,29903.916666666668,18.81,[]
6405,2024-01-14,48.6,9.6,CON,P,C,30175.333333333332,0.0,[]
6498,2024-01-14,40.4,9.9,MBG,P,C,25650.708333333332,0.0,[]
6523,2024-01-14,50.2,10.0,Staph,P,E,30886.333333333332,14.77,[]
6755,2024-01-14,49.6,9.9,MBG,P,C,30817.75,0.0,[]
6756,2024-01-14,37.9,8.7,CON,P,C,27232.25,0.0,[]
6807,2024-01-14,52.9,9.6,SA,P,C,32207.5,19.35,[]
6818,2024-01-14,34.6,8.9,MBG,P,C,,,[]
6859,2024-01-14,49.4,10.2,SA,P,C,28164.916666666668,36.09,[]
6953,2024-01-14,30.4,9.4,MBG,P,E,28696.375,28.24,[]
6963,2024-01-20,47.3,9.4,MBG,P,C,31682.75,39.58,[]
6993,2024-01-14,38.3,9.7,SA,P,C,30857.625,0.0,[]
7042,2024-01-14,48.6,9.5,MBG,P,E,26855.916666666668,19.04,[]
7062,2024-01-14,24.2,9.7,Strep,P,E,24191.791666666668,22.52,[]
7088,2024-01-14,43.4,9.8,SD,P,E,30505.25,26.41,[]
7208,2024-01-14,19.7,9.6,BN,.,.,26849.083333333332,22.94,['LAB']
7279,2024-01-14,32.2,10.4,SA,P,C,30028.25,47.42,[]
7318,2024-01-14,42.5,9.6,MBG,P,C,27782.916666666668,23.29,[]
7367,2024-01-14,18.7,9.0,MBG,P,C,27235.5,0.0,[]
7470,2024-01-14,35.3,8.5,Coryne,P,E,30548.125,52.28,[]
7499,2024-01-14,,,MBG,P,C,32998.875,20.54,[]
7514,2024-01-14,54.6,9.7,CON,P,C,21868.625,28.72,[]
7515,2024-01-14,41.0,9.2,MBG,P,C,26789.5,0.0,[]
7516,2024-01-14,31.4,9.2,BN,.,.,33242.875,16.78,[]
7555,2024-01-14,40.2,9.0,MBG,P,C,30123.291666666668,58.129999999999995,[]
7584,2024-01-14,49.6,9.3,Bacillus,P,E,33124.0,23.49,[]
7588,2024-01-14,41.6,10.2,BN,.,.,26058.75,0.0,[]
7640,2024-01-14,26.2,8.8,MBG,P,C,25325.375,24.8,[]
7739,2024-01-14,35.1,8.5,MBG,P,C,25355.916666666668,0.0,[]
7745,2024-01-14,42.8,10.1,SA,P,C,33432.666666666664,25.56,[]
7756,2024-01-14,40.1,11.2,SD,P,E,25831.208333333332,16.6,[]
7757,2024-01-14,35.3,8.7,SA,P,C,31633.958333333332,0.0,[]
7790,2024-01-14,41.1,8.6,BN,.,.,34814.0,0.0,[]
7793,2024-01-14,34.8,8.6,SA,P,C,27269.333333333332,21.98,[]
7799,2024-01-14,57.8,9.1,MBG,P,C,26955.5,0.0,[]
7810,2024-01-14,16.4,8.0,MBG,P,C,35113.833333333336,28.86,[]
7823,2024-01-14,42.2,9.5,MBG,P,C,30291.041666666668,47.8,[]
7847,2024-01-14,25.7,9.9,SA,P,C,28760.916666666668,0.0,[]
7877,2024-01-14,34.3,9.6,MBG,P,C,29446.333333333332,0.0,[]
7878,2024-01-14,22.4,9.7,CON,P,C,28489.0,0.0,[]
7921,2024-01-14,34.5,9.2,ML,P,E,32398.416666666668,0.0,[]
8005,2024-01-14,54.3,9.0,BN,.,.,29232.166666666668,32.64,[]
8069,2024-01-17,51.5,8.6,LG,P,E,26936.291666666668,21.1,[]
8436,2024-01-14,26.0,8.8,MBG,P,E,31315.833333333332,0.0,[]
8450,2024-01-14,39.9,9.7,Staph,P,E,29935.291666666668,0.0,[]
8546,2024-01-14,33.6,11.1,Coryne,P,C,21110.833333333332,18.83,[]
8577,2024-01-14,46.6,9.7,CON,P,C,33474.875,0.0,[]
8583,2024-01-14,53.5,10.0,ML,P,E,32643.75,34.31,[]
9228,2024-01-14,38.6,10.0,SC,P,E,25840.208333333332,0.0,[]
9383,2024-01-14,35.8,8.5,CON,P,C,21056.25,24.78,[]
9404,2024-01-14,43.3,10.4,BN,.,.,32234.5,25.04,[]
9439,2024-01-14,16.9,9.1,Coryne,P,C,37957.291666666664,0.0,[]
9448,2024-01-14,53.0,8.8,SA,P,C,29686.333333333332,16.52,[]
9559,2024-01-14,38.3,8.4,MBG,P,E,29317.625,0.0,[]
50010,2024-01-14,44.3,10.6,CON,P,E,29537.458333333332,0.0,[]
50011,2024-01-14,21.1,9.8,Bacillus,P,E,30293.041666666668,0.0,[]
50041,2024-01-14,61.2,9.4,Brachybact,P,E,35976.833333333336,0.0,[]
50129,2024-01-14,15.4,9.3,SC,P,E,30035.5,24.5,[]
50218,2024-01-14,18.3,10.4,Enterococc,P,E,27340.583333333332,25.04,[]
445,2024-01-15,48.8,10.3,Staph,P,E,26984.833333333332,0.0,[]
800,2024-01-15,49.0,10.3,SC,P,E,29145.791666666668,26.89,[]
1012,2024-01-15,52.7,10.2,CON,P,C,34051.541666666664,17.98,[]
1026,2024-01-15,70.9,9.8,MBG,P,C,18494.583333333332,73.97,[]
1174,2024-01-15,16.8,8.3,Bacillus,P,E,19470.5,0.0,[]
1561,2024-01-15,106.8,8.9,CON,P,C,27034.875,28.18,[]
1583,2024-01-15,43.0,8.9,SA,P,C,28637.833333333332,24.86,[]
1606,2024-01-15,60.4,11.2,MBG,P,C,,,[]
1632,2024-01-15,54.9,9.0,MBG,P,C,23516.833333333332,41.08,[]
1660,2024-01-15,28.2,9.6,Staph,P,E,29893.416666666668,27.74,[]
1680,2024-01-15,60.0,9.3,MBG,P,E,25046.916666666668,0.0,[]
1885,2024-01-18,46.3,9.7,MBG,P,C,29026.208333333332,67.58,[]
1896,2024-01-18,52.0,8.7,CON,P,C,28886.75,42.34,[]
1906,2024-01-15,,,MBG,.,.,28017.0,0.0,['LAME']
1927,2024-01-20,,,BN,.,.,29985.916666666668,10.56,[]
1928,2024-01-15,97.2,9.4,CON,P,C,24803.166666666668,0.0,[]
2649,2024-01-15,43.3,9.4,CON,P,C,30467.75,42.5,[]
3572,2024-01-15,71.4,9.4,MBG,P,C,29605.666666666668,20.78,[]
4143,2024-01-15,45.6,8.9,MBG,P,C,31610.833333333332,25.97,[]
4146,2024-01-17,48.0,8.5,Coryne,.,.,30493.291666666668,0.0,[]
4238,2024-01-15,34.3,9.7,CON,P,C,27789.625,16.54,[]
4281,2024-01-15,57.8,9.0,MBG,P,C,32599.666666666668,0.0,[]
4668,2024-01-15,57.0,9.3,CON,P,C,33194.416666666664,0.0,[]
4673,2024-01-15,20.5,9.0,CON,P,C,33858.583333333336,19.21,[]
4749,2024-01-15,35.3,9.0,MBG,P,E,30315.083333333332,21.93,[]
4986,2024-01-15,41.2,10.4,MBG,P,C,25746.041666666668,56.07,[]
5088,2024-01-15,,8.8,MBG,P,C,33823.291666666664,20.2,[]
5102,2024-01-15,45.5,9.8,MBG,P,C,25521.75,19.16,[]
5159,2024-01-15,41.7,9.1,SA,P,C,27201.958333333332,0.0,[]
5184,2024-01-15,51.8,9.4,SA,P,C,36415.708333333336,22.91,[]
5296,2024-01-15,50.2,10.0,SA,P,C,30343.0,13.43,[]
5338,2024-01-15,40.0,10.0,MBG,P,C,,,[]
5510,2024-01-15,33.5,11.6,MBG,P,C,31984.666666666668,0.0,[]
5511,2024-01-15,47.4,9.6,SC,P,E,29527.625,0.0,[]
5657,2024-01-15,80.0,9.4,MBG,P,C,34746.875,17.77,[]
5700,2024-01-15,25.1,9.8,MBG,P,C,28797.708333333332,10.55,[]
5737,2024-01-15,29.5,9.5,MBG,P,C,28167.666666666668,14.88,['LAME']
5752,2024-01-15,53.2,9.6,CON,P,C,28005.75,17.25,[]
5824,2024-01-15,28.2,9.2,BN,.,.,29870.0,14.26,[]
5928,2024-01-15,40.5,9.1,CON,P,C,29852.0,0.0,[]
5972,2024-01-15,45.3,11.1,LG,P,E,26301.458333333332,19.72,[]
6012,2024-01-15,17.5,9.3,SA,P,C,30383.708333333332,25.9,[]
6061,2024-01-15,37.4,9.0,SA,P,C,27130.875,0.0,[]
6070,2024-01-15,105.7,9.6,MBG,P,E,35869.833333333336,0.0,[]
6116,2024-01-15,32.7,10.0,Bacillus,P,E,32072.541666666668,19.62,[]
6127,2024-01-15,31.9,8.6,BN,.,.,29567.875,0.0,[]
6175,2024-01-21,52.3,8.6,MBG,P,C,30886.25,0.0,[]
6194,2024-01-15,71.8,8.7,SA,P,C,26690.166666666668,0.0,[]
6215,2024-01-15,18.3,10.0,SD,P,E,34022.333333333336,0.0,[]
6217,2024-01-15,41.9,9.1,BN,.,.,28062.916666666668,12.46,[]
6315,2024-01-15,34.7,9.8,SC,P,E,25304.5,0.0,[]
6333,2024-01-15,44.3,9.8,BN,.,.,29777.458333333332,10.56,[]
6358,2024-01-15,27.4,10.2,SA,P,C,,,[]
6384,2024-01-15,46.5,9.4,BN,.,.,31106.5,59.94,[]
6405,2024-01-15,79.6,9.6,CON,P,C,30859.416666666668,26.4,[]
6498,2024-01-15,40.6,9.8,MBG,P,C,28821.25,23.03,[]
6523,2024-01-15,20.4,10.0,Staph,P,E,31921.125,18.31,[]
6755,2024-01-15,47.9,9.7,MBG,P,C,28564.875,23.45,[]
6756,2024-01-15,19.3,8.7,CON,P,C,26367.916666666668,0.0,[]
6807,2024-01-15,49.9,9.6,SA,P,C,29100.5,0.0,[]
6818,2024-01-15,28.9,9.0,MBG,P,C,,,[]
6859,2024-01-15,21.7,10.2,SA,P,C,26209.75,35.14,[]
6953,2024-01-15,28.3,9.4,MBG,P,E,27098.0,0.0,[]
6963,2024-01-21,46.6,9.3,MBG,P,C,31031.916666666668,20.03,[]
6993,2024-01-15,36.0,9.7,SA,P,C,27870.416666666668,0.0,[]
7042,2024-01-15,23.4,9.5,MBG,P,E,25321.791666666668,0.0,[]
7062,2024-01-15,29.2,9.6,Strep,P,E,22116.75,0.0,[]
7088,2024-01-15,41.5,9.7,SD,P,E,31421.75,0.0,[]
7208,2024-01-15,41.2,9.6,BN,.,.,29830.916666666668,0.0,[]
7279,2024-01-15,14.9,10.5,SA,P,C,29993.791666666668,21.09,[]
7318,2024-01-15,37.6,9.6,MBG,P,C,32751.291666666668,55.38,[]
7367,2024-01-15,11.8,9.0,MBG,P,C,25232.916666666668,22.9,[]
7470,2024-01-15,36.0,8.5,Coryne,P,E,28052.0,77.96000000000001,[]
7499,2024-01-15,,,MBG,P,C,28896.125,20.26,[]
7514,2024-01-15,46.2,9.7,CON,P,C,24266.458333333332,22.01,[]
7515,2024-01-15,40.3,9.2,MBG,P,C,29596.333333333332,0.0,[]
7516,2024-01-15,44.4,9.2,BN,.,.,31955.791666666668,22.84,[]
7555,2024-01-15,44.4,9.0,MBG,P,C,30314.708333333332,21.36,[]
7584,2024-01-15,42.9,9.2,Bacillus,P,E,25109.333333333332,25.54,[]
7588,2024-01-15,16.7,10.1,BN,.,.,21880.041666666668,21.2,[]
7640,2024-01-15,37.9,8.7,MBG,P,C,27023.625,19.78,[]
7739,2024-01-15,30.4,8.5,MBG,P,C,24708.041666666668,0.0,[]
7745,2024-01-15,41.4,10.0,SA,P,C,33629.541666666664,0.0,[]
7756,2024-01-15,34.0,11.2,SD,P,E,25962.833333333332,54.56,[]
7757,2024-01-15,32.8,8.6,SA,P,C,27572.833333333332,18.95,[]
7790,2024-01-15,22.7,8.5,BN,.,.,31816.791666666668,15.29,[]
7793,2024-01-15,34.2,8.6,SA,P,C,29240.708333333332,0.0,[]
7799,2024-01-15,52.0,9.1,MBG,P,C,28016.875,0.0,[]
7810,2024-01-15,31.1,7.9,MBG,P,C,30826.333333333332,0.0,[]
7823,2024-01-15,40.5,9.4,MBG,P,C,28014.625,0.0,[]
7847,2024-01-15,26.7,9.7,SA,P,C,29738.875,20.93,[]
7877,2024-01-15,,9.5,MBG,P,C,28502.583333333332,39.510000000000005,[]
7878,2024-01-15,22.3,9.6,CON,P,C,24082.833333333332,24.82,[]
7921,2024-01-15,33.5,9.4,ML,P,E,29233.333333333332,0.0,[]
8005,2024-01-15,21.4,9.0,BN,.,.,28956.25,0.0,['LAME']
8069,2024-01-18,54.0,8.5,LG,P,E,31659.583333333332,0.0,[]
8436,2024-01-15,75.3,8.8,MBG,P,E,32928.666666666664,28.56,[]
8450,2024-01-15,42.1,9.7,Staph,P,E,29643.541666666668,0.0,[]
8546,2024-01-15,14.7,11.0,Coryne,P,C,26082.416666666668,0.0,[]
8577,2024-01-15,46.3,9.8,CON,P,C,29755.583333333332,0.0,[]
8583,2024-01-15,14.0,10.0,ML,P,E,24500.458333333332,0.0,['OPEN']
9228,2024-01-15,33.0,10.0,SC,P,E,24717.791666666668,0.0,[]
9383,2024-01-15,31.7,8.5,CON,P,C,16467.291666666668,0.0,[]
9404,2024-01-15,33.8,10.5,BN,.,.,32624.208333333332,0.0,[]
9439,2024-01-15,35.1,9.0,Coryne,P,C,34175.875,20.19,[]
9448,2024-01-15,39.5,8.8,SA,P,C,27506.541666666668,0.0,['LAME']
9559,2024-01-15,17.6,8.4,MBG,P,E,29029.791666666668,22.58,['LAME']
50010,2024-01-15,36.5,10.7,CON,P,E,30725.875,21.87,[]
50011,2024-01-15,44.2,9.7,Bacillus,P,E,30386.291666666668,0.0,[]
50041,2024-01-15,59.3,9.3,Brachybact,P,E,31089.708333333332,0.0,[]
50129,2024-01-15,31.4,9.2,SC,P,E,29516.208333333332,0.0,[]
50218,2024-01-15,40.9,10.4,Enterococc,P,E,28820.25,19.25,[]
445,2024-01-16,54.2,10.2,Staph,P,E,31576.666666666668,16.55,[]
800,2024-01-16,52.9,10.2,SC,P,E,31046.916666666668,14.27,[]
1012,2024-01-16,54.2,10.3,CON,P,C,33663.208333333336,21.11,[]
1026,2024-01-16,22.6,9.6,MBG,P,C,22374.5,10.29,[]
1174,2024-01-16,30.9,8.3,Bacillus,P,E,24569.333333333332,32.25,[]
1561,2024-01-16,67.9,9.0,CON,P,C,30129.916666666668,0.0,[]
1583,2024-01-16,40.8,8.9,SA,P,C,28487.583333333332,41.79,[]
1606,2024-01-16,28.3,11.1,MBG,P,C,,,[]
